#OTU_IDs	16S_rRNA_Count
168926	2.0
233125	4.0
233127	1.0
233129	10.0
233128	3.0
212217	1.0
269629	1.0
4347543	2.0
149591	1.0
269621	3.0
4480316	2.0
4347549	3.0
269625	2.0
3561138	2.0
4340012	4.0
3561134	2.0
298531	4.0
500899	3.0
298535	1.0
113905	4.0
298536	1.0
550963	1.0
342830	1.0
550960	7.0
1025168	4.0
39505	1.0
981986	4.0
2682602	7.0
531637	4.0
1120064	1.0
981989	3.0
1037892	5.0
346253	3.0
757370	4.0
757372	1.0
355155	4.0
4481576	1.0
4481577	3.0
195177	4.0
822745	2.0
347120	1.0
822747	3.0
822748	2.0
1117936	3.0
347128	3.0
4464559	2.0
4464558	4.0
4464557	7.0
4464556	2.0
3552070	2.0
633832	3.0
197004	1.0
197003	3.0
109907	3.0
268577	1.0
268574	2.0
723225	5.0
3218435	2.0
4311314	7.0
234473	7.0
268578	2.0
511853	3.0
163407	2.0
716395	2.0
844152	3.0
4461000	2.0
562724	1.0
562727	1.0
317818	1.0
317819	3.0
720550	1.0
317814	3.0
562728	3.0
317811	2.0
317813	5.0
815693	2.0
815694	3.0
815697	5.0
815699	6.0
299665	4.0
553434	3.0
299663	3.0
403611	4.0
229743	2.0
756424	2.0
292534	3.0
4480623	2.0
4480621	2.0
954745	2.0
4106280	2.0
1127596	1.0
3413556	3.0
180090	4.0
165430	1.0
4381806	2.0
3413558	3.0
172441	3.0
180099	6.0
188664	6.0
188667	2.0
3625031	4.0
825214	2.0
1984789	1.0
188668	1.0
132779	4.0
1710433	2.0
132770	2.0
916183	4.0
1131645	5.0
4310045	5.0
4310044	2.0
4310043	3.0
4310042	2.0
4310041	2.0
4310040	2.0
508846	2.0
4310049	2.0
4310048	2.0
244577	1.0
1873610	2.0
3655536	2.0
244573	1.0
702311	2.0
1113940	1.0
862949	4.0
1113944	3.0
652178	5.0
563455	2.0
563456	7.0
563451	2.0
4271527	2.0
809829	5.0
2445057	1.0
4271529	4.0
1083876	3.0
1523779	2.0
856058	3.0
4456190	1.0
979029	4.0
139069	2.0
575630	3.0
817876	2.0
789609	7.0
817874	1.0
4382678	3.0
171934	5.0
4382671	2.0
525836	3.0
171931	2.0
4382675	4.0
171932	4.0
567077	2.0
855661	3.0
514533	1.0
639293	2.0
177195	3.0
350446	1.0
567072	2.0
4396265	3.0
4396267	2.0
4396266	6.0
570504	2.0
247009	10.0
2454140	2.0
572995	2.0
983932	3.0
4348482	1.0
714533	4.0
714536	2.0
983939	4.0
240387	1.0
592652	4.0
2816368	2.0
821465	2.0
4365806	5.0
821468	2.0
4365809	4.0
555298	3.0
240388	2.0
658982	3.0
820336	2.0
820337	3.0
820335	2.0
820332	2.0
820330	3.0
237468	1.0
4423660	1.0
135813	4.0
4423662	2.0
4423663	1.0
141762	3.0
141765	3.0
141764	3.0
719668	3.0
4454063	2.0
4340402	3.0
204518	5.0
204519	3.0
1076016	6.0
204512	4.0
143762	3.0
517841	2.0
3348152	3.0
3348150	2.0
110059	2.0
4369839	2.0
804033	1.0
321253	1.0
321251	1.0
4133362	7.0
4133361	1.0
2186475	6.0
329402	4.0
329400	5.0
1080757	7.0
329405	3.0
2135424	6.0
175133	1.0
175134	1.0
175137	1.0
175139	1.0
175138	4.0
587552	2.0
587557	2.0
587554	2.0
3282143	2.0
587559	2.0
1125975	3.0
324750	8.0
4320683	3.0
575305	3.0
4244495	1.0
739364	3.0
4439749	5.0
45933	3.0
45930	3.0
580976	1.0
4439743	4.0
4419440	10.0
1114419	2.0
146233	2.0
4419447	3.0
146237	3.0
243654	2.0
4419448	3.0
1114411	3.0
113514	2.0
292346	3.0
1114415	1.0
243653	2.0
141434	1.0
242528	9.0
242525	3.0
242524	2.0
242526	2.0
212186	4.0
621166	5.0
621167	3.0
41721	3.0
292342	4.0
803561	2.0
41729	5.0
747185	2.0
390021	5.0
831987	8.0
2852284	2.0
591538	4.0
785264	3.0
831980	3.0
4322265	2.0
174266	2.0
174262	1.0
174260	3.0
195951	3.0
195950	4.0
3825326	1.0
3825327	3.0
3825322	2.0
3825323	2.0
2247281	3.0
818935	4.0
319294	3.0
3825329	2.0
1727915	2.0
6936	3.0
4321554	4.0
1075732	5.0
4376040	1.0
4376047	3.0
325408	3.0
325409	1.0
4321559	3.0
325403	2.0
834001	2.0
361902	3.0
1026278	3.0
361906	1.0
834006	3.0
110707	4.0
110706	3.0
525064	4.0
848465	3.0
543963	2.0
543962	6.0
835357	4.0
3470512	4.0
541186	3.0
580677	2.0
580674	6.0
580679	4.0
219404	1.0
219403	9.0
1118496	2.0
261777	2.0
261776	3.0
241247	9.0
261774	5.0
150504	2.0
838056	2.0
261779	1.0
150502	3.0
782953	6.0
782951	2.0
782955	3.0
1126475	3.0
318163	4.0
318162	3.0
3115852	3.0
310379	2.0
3062910	2.0
1147942	6.0
843722	6.0
4475059	3.0
215867	2.0
843727	5.0
215863	2.0
4326025	2.0
807719	2.0
807718	4.0
5793	4.0
4310647	6.0
4326022	10.0
1105362	4.0
4310646	6.0
624487	1.0
4405516	4.0
4405515	10.0
4405518	3.0
806045	1.0
82874	3.0
304047	5.0
670777	3.0
1632194	5.0
1632192	3.0
915212	5.0
732286	1.0
732287	5.0
2892446	2.0
4362467	4.0
817066	1.0
830208	2.0
830206	2.0
830205	6.0
773284	4.0
830203	1.0
586090	1.0
217996	5.0
586093	5.0
1609565	3.0
3220849	6.0
371416	8.0
547930	2.0
498743	4.0
90697	3.0
1765706	12.0
547939	2.0
148358	4.0
148354	4.0
888357	2.0
148353	4.0
148352	5.0
1803014	1.0
300331	2.0
1009388	2.0
300332	5.0
300335	2.0
581038	2.0
4457524	2.0
4457525	2.0
2313540	6.0
4404641	10.0
510377	4.0
555998	3.0
510375	2.0
4248867	1.0
1140985	1.0
2882423	2.0
2106484	2.0
510378	2.0
198604	3.0
3079371	2.0
198608	5.0
198609	9.0
3003765	7.0
4298607	4.0
190471	4.0
190470	1.0
190473	2.0
190474	2.0
190479	3.0
799335	1.0
99785	1.0
99786	3.0
4025360	2.0
99780	2.0
295175	4.0
798060	2.0
99789	4.0
769450	4.0
1135301	9.0
216748	4.0
29205	3.0
216746	3.0
216747	4.0
216743	2.0
4446871	3.0
269353	2.0
269352	3.0
269354	3.0
195188	1.0
195189	3.0
269359	3.0
269358	3.0
967314	3.0
195185	4.0
195182	1.0
195183	3.0
664188	2.0
301703	5.0
1002742	4.0
960838	2.0
805077	3.0
4088122	2.0
982512	3.0
731168	1.0
367528	8.0
4314106	3.0
260730	6.0
4314105	4.0
367523	6.0
367522	3.0
4314100	7.0
1769705	2.0
1128021	2.0
1128023	6.0
543133	4.0
4350155	2.0
4350157	2.0
1128028	2.0
264657	3.0
264656	3.0
264655	4.0
608410	2.0
2585500	1.0
301708	1.0
157621	3.0
157620	3.0
263384	3.0
263385	1.0
263386	3.0
263387	2.0
263380	3.0
1965430	7.0
1108297	3.0
263388	2.0
4467134	2.0
447768	2.0
4408821	2.0
4408820	2.0
2833	1.0
2830	1.0
1144180	3.0
1136650	2.0
217839	3.0
1136657	2.0
4477028	3.0
1144188	2.0
1144189	6.0
58406	5.0
58407	3.0
58400	2.0
952941	3.0
28552	1.0
4377581	5.0
188868	2.0
4377584	2.0
268009	3.0
426536	6.0
268002	3.0
268003	4.0
268000	4.0
681821	2.0
1016923	10.0
3352220	2.0
194170	3.0
197120	1.0
197121	4.0
197126	3.0
197127	6.0
4482959	3.0
188862	4.0
758754	3.0
1524236	4.0
4482950	5.0
530877	4.0
530876	4.0
530875	5.0
106974	3.0
230500	3.0
1118558	6.0
150253	3.0
262124	3.0
106978	2.0
938679	4.0
540441	4.0
3237144	7.0
540442	6.0
938670	5.0
938672	4.0
540449	2.0
821240	2.0
258579	5.0
188318	1.0
534536	2.0
188315	4.0
2358149	2.0
188317	6.0
188316	4.0
165390	3.0
188310	1.0
4360560	1.0
340379	3.0
340378	6.0
3688426	2.0
3688427	2.0
3688423	3.0
340373	3.0
1038384	5.0
340377	2.0
1105411	1.0
1105413	2.0
259993	6.0
1105415	1.0
1105417	6.0
1105416	2.0
1105419	3.0
4474592	3.0
4474593	5.0
4474590	2.0
760885	2.0
760884	2.0
1146766	2.0
3744639	2.0
571642	4.0
3981002	2.0
509201	4.0
913778	2.0
3216504	2.0
509205	4.0
3507351	5.0
196290	6.0
196297	1.0
196296	4.0
196295	4.0
2473794	2.0
196299	1.0
2345973	3.0
721913	1.0
2434590	3.0
4378937	2.0
922618	2.0
259627	3.0
259624	3.0
259625	3.0
3880044	2.0
259623	3.0
259620	4.0
293434	2.0
809905	3.0
3152468	5.0
341426	6.0
341427	4.0
22591	5.0
3152469	1.0
2463404	1.0
341421	4.0
22599	4.0
984175	2.0
368876	3.0
4346538	2.0
4346539	2.0
579519	2.0
4392804	2.0
292627	3.0
579516	3.0
4346532	2.0
292623	3.0
292622	3.0
579511	2.0
579510	2.0
223696	1.0
223694	5.0
564941	4.0
223692	2.0
894693	5.0
912420	3.0
1053898	7.0
909610	2.0
4352146	2.0
4352142	4.0
4352143	4.0
773865	2.0
942848	5.0
2244011	3.0
345429	2.0
781178	1.0
1116464	3.0
345422	4.0
113588	4.0
781177	4.0
810638	7.0
336149	2.0
4397940	3.0
923563	2.0
1093945	2.0
1093944	5.0
626738	4.0
626739	3.0
636161	2.0
4408050	5.0
167531	4.0
4408055	3.0
167534	3.0
4347663	4.0
4347661	5.0
4347660	9.0
3101985	5.0
108977	4.0
108976	3.0
108971	2.0
551915	2.0
551917	5.0
1121279	1.0
508980	1.0
508984	2.0
1121272	2.0
1121270	3.0
2447701	2.0
185846	1.0
4351497	2.0
4351496	2.0
185840	1.0
4351494	2.0
823371	3.0
823378	3.0
3627756	2.0
2148606	1.0
4300601	4.0
271191	1.0
722431	12.0
271198	3.0
4374554	1.0
769745	2.0
769746	7.0
4466671	3.0
272425	4.0
272424	3.0
147071	2.0
272428	2.0
434504	3.0
147076	3.0
326227	4.0
138842	3.0
138840	6.0
138841	4.0
138846	5.0
2332476	1.0
1142692	3.0
561339	2.0
561332	3.0
2644120	1.0
561335	12.0
636405	2.0
636404	2.0
1142691	1.0
1581972	2.0
1581971	2.0
2727521	3.0
4312422	2.0
173212	5.0
1108834	4.0
173216	2.0
523317	4.0
523314	3.0
640651	3.0
4317347	4.0
523318	1.0
640652	12.0
4323001	2.0
4323000	7.0
4323003	2.0
4323002	2.0
284938	5.0
1788466	4.0
4393568	4.0
92573	2.0
226926	2.0
526774	3.0
226929	3.0
346657	3.0
271277	3.0
144524	3.0
144522	5.0
366923	1.0
366926	10.0
334562	3.0
100515	2.0
273774	3.0
273775	2.0
273776	1.0
1112979	3.0
273778	4.0
1112970	2.0
327573	4.0
9067	9.0
493114	2.0
327579	2.0
493116	2.0
815715	6.0
815711	4.0
578908	4.0
3445019	1.0
273467	3.0
4479104	2.0
2251909	2.0
593400	2.0
593403	3.0
1991307	5.0
593405	3.0
593404	2.0
3103114	1.0
4381840	2.0
4381843	8.0
4381842	2.0
1111447	2.0
1111445	2.0
1111444	6.0
1111449	3.0
1111448	3.0
4329090	5.0
3189293	2.0
3189292	5.0
3189294	2.0
934571	2.0
4015	3.0
526243	2.0
687400	3.0
4344584	3.0
4344583	3.0
4437897	2.0
687407	3.0
4437895	2.0
170549	4.0
526248	6.0
4379666	3.0
4379667	3.0
4344588	3.0
177010	6.0
177011	4.0
527112	4.0
527114	7.0
177016	2.0
177017	1.0
177018	3.0
686752	3.0
686750	3.0
832358	1.0
292909	4.0
4028830	10.0
150023	3.0
337030	4.0
337032	2.0
337033	6.0
715584	5.0
337036	2.0
1034112	5.0
1935636	1.0
1935637	5.0
494469	5.0
680185	2.0
136178	7.0
1083934	2.0
581835	2.0
157941	6.0
592756	4.0
592757	2.0
220452	2.0
923993	4.0
592750	2.0
592751	5.0
65329	3.0
68840	6.0
821788	4.0
547488	2.0
547489	8.0
240029	2.0
1133685	2.0
341350	2.0
240020	3.0
1133686	7.0
4420852	2.0
4420850	5.0
1050747	2.0
248619	2.0
248618	4.0
286795	4.0
2470350	2.0
362353	1.0
2775121	2.0
359731	1.0
248616	2.0
22845	2.0
2704829	1.0
277106	3.0
277104	3.0
2704823	1.0
140313	2.0
140315	1.0
140314	2.0
140317	7.0
270451	3.0
320087	8.0
711253	3.0
805224	2.0
1002150	4.0
805226	3.0
723443	3.0
320088	4.0
197484	1.0
2280818	6.0
1087301	4.0
888219	2.0
328654	2.0
510608	3.0
201938	2.0
1087308	3.0
328659	6.0
95448	2.0
2280817	4.0
4433624	3.0
3174739	2.0
349161	1.0
4449419	10.0
4449418	8.0
4449415	10.0
4449412	2.0
4449410	4.0
734582	2.0
289474	4.0
4349891	5.0
276638	3.0
836303	4.0
836304	10.0
836306	2.0
846759	1.0
587291	1.0
4338776	2.0
4338775	3.0
943160	5.0
4374742	10.0
4374740	2.0
4330545	2.0
141046	6.0
141042	3.0
141040	3.0
309188	3.0
363400	1.0
363405	4.0
582515	3.0
243592	8.0
243591	1.0
243597	2.0
243596	2.0
243595	2.0
243599	9.0
367899	1.0
1109167	2.0
327835	3.0
80906	2.0
804175	3.0
1109168	2.0
541255	5.0
661770	6.0
416643	10.0
876802	4.0
661774	3.0
543487	3.0
543481	5.0
543482	1.0
137630	4.0
716802	6.0
14049	1.0
4469734	7.0
4469735	5.0
4469737	5.0
1108418	2.0
4190103	2.0
945570	3.0
3332451	3.0
1108411	3.0
1108417	5.0
1108414	1.0
305940	4.0
1503670	3.0
1006105	5.0
305946	5.0
305949	3.0
137637	5.0
991314	3.0
4391574	2.0
788010	6.0
4377218	2.0
4377211	4.0
419194	5.0
4320526	3.0
4377217	2.0
771473	3.0
395809	5.0
196926	5.0
4434904	2.0
4434906	2.0
4434909	4.0
4471951	2.0
4471950	2.0
4471954	2.0
4471956	2.0
747226	4.0
747225	3.0
799602	4.0
1797087	3.0
591474	3.0
591475	5.0
660424	5.0
156804	2.0
156808	2.0
3919282	2.0
4395199	3.0
882403	4.0
541222	3.0
541223	6.0
343094	4.0
196928	3.0
319158	3.0
549410	2.0
319153	3.0
1929373	2.0
311703	4.0
306412	2.0
311707	5.0
311704	1.0
267626	1.0
267624	2.0
4444903	3.0
267620	3.0
4477547	5.0
267629	3.0
357767	1.0
357765	6.0
425507	6.0
357769	4.0
467541	3.0
778116	2.0
296165	3.0
296166	2.0
778111	10.0
869513	3.0
544767	2.0
4194154	3.0
733050	5.0
733055	5.0
1522225	3.0
534156	2.0
3194311	1.0
833475	6.0
833472	8.0
833479	2.0
845490	2.0
297418	4.0
297413	10.0
922365	3.0
297411	4.0
4459446	2.0
4459441	1.0
297416	5.0
922362	4.0
297414	4.0
546946	4.0
546944	1.0
193680	1.0
3009851	4.0
4355925	1.0
3009856	4.0
889762	1.0
782855	3.0
227524	1.0
227526	2.0
227527	7.0
158091	3.0
141873	3.0
4353189	2.0
64876	4.0
64874	4.0
3650545	9.0
4449023	4.0
4316404	4.0
4316406	5.0
335968	10.0
4253637	2.0
335965	4.0
335966	1.0
335967	6.0
335960	2.0
4309926	4.0
4309927	2.0
341744	6.0
61998	1.0
341740	7.0
61996	1.0
1141938	1.0
341749	4.0
565621	2.0
349512	3.0
4441462	5.0
545418	3.0
119515	2.0
349518	2.0
78614	4.0
545412	2.0
199059	3.0
191261	1.0
354074	4.0
468295	5.0
468294	1.0
69770	1.0
354078	2.0
199054	1.0
609248	5.0
2992307	4.0
104644	2.0
810383	9.0
294148	3.0
294149	10.0
632348	6.0
844726	4.0
211314	2.0
632342	1.0
3804327	2.0
408733	5.0
632346	4.0
294146	1.0
913493	3.0
2672059	4.0
4365774	9.0
192557	4.0
4365771	8.0
4365770	8.0
4365773	8.0
4365772	8.0
4365779	4.0
192559	1.0
1863168	2.0
579287	2.0
2517124	3.0
2517126	3.0
2517120	3.0
2517123	2.0
579280	4.0
578154	3.0
578155	4.0
1137803	3.0
578151	2.0
1000204	3.0
570363	1.0
570362	1.0
985145	5.0
570367	4.0
4315171	4.0
17725	5.0
570369	2.0
60649	5.0
4291969	3.0
4351121	9.0
289024	1.0
4351129	2.0
3746305	5.0
60647	5.0
60646	5.0
990271	4.0
1129238	2.0
2864542	2.0
2864540	2.0
2864541	2.0
1129233	3.0
1129236	5.0
593714	4.0
1761073	3.0
593717	4.0
4457276	2.0
4457277	1.0
1038525	3.0
2746644	3.0
222005	3.0
48147	2.0
222002	5.0
1145135	3.0
1145130	1.0
994621	2.0
99425	6.0
1145138	2.0
78281	3.0
1067419	4.0
4362200	2.0
2708478	3.0
195029	3.0
195028	1.0
2289926	1.0
272199	6.0
2289924	2.0
109535	4.0
4412985	3.0
272192	4.0
511401	4.0
109539	2.0
4307140	1.0
4412983	2.0
4412982	6.0
290135	4.0
290134	3.0
290136	4.0
290131	3.0
850586	4.0
4307146	4.0
560304	3.0
3326587	3.0
560300	3.0
560301	2.0
560302	1.0
219457	6.0
592449	4.0
3326589	2.0
4481105	1.0
4350291	1.0
757702	5.0
183918	4.0
939461	3.0
4075738	2.0
592445	3.0
2730777	1.0
4331948	2.0
301532	2.0
4075737	2.0
332630	2.0
4390450	6.0
4390452	6.0
2173328	1.0
114861	6.0
338614	1.0
4408988	7.0
4408989	4.0
330803	3.0
4310490	3.0
4310493	2.0
150656	1.0
333930	7.0
333933	1.0
589382	2.0
1020824	7.0
2891674	2.0
2823835	2.0
2823832	3.0
851231	4.0
792590	3.0
499915	1.0
2343865	6.0
815264	2.0
1009641	3.0
815260	3.0
1634030	3.0
1634031	2.0
4417465	2.0
296456	3.0
980690	5.0
1810798	7.0
4397104	3.0
4397100	10.0
4397109	5.0
188291	3.0
188293	1.0
188295	4.0
188297	2.0
188299	1.0
91845	4.0
777859	4.0
978072	2.0
777852	2.0
4402586	2.0
32823	1.0
32820	4.0
4416544	4.0
261841	3.0
2487345	3.0
261844	4.0
261846	3.0
3423088	3.0
145109	3.0
1054479	4.0
913637	5.0
101157	4.0
101152	5.0
900671	5.0
214800	4.0
1894415	2.0
780100	1.0
780101	2.0
780106	3.0
780105	12.0
821815	2.0
821817	4.0
821812	1.0
776384	2.0
594295	5.0
337135	4.0
337134	4.0
1036557	3.0
1036556	5.0
589749	5.0
140881	3.0
140880	6.0
376893	3.0
277610	6.0
140884	5.0
85331	2.0
720852	4.0
253324	6.0
166580	3.0
958917	4.0
4409209	3.0
1102670	3.0
277472	2.0
253543	2.0
253542	4.0
205635	1.0
525610	4.0
328328	3.0
328329	3.0
1637546	2.0
604904	5.0
328323	2.0
520349	4.0
328326	2.0
223155	4.0
879723	5.0
691845	4.0
922964	4.0
4483195	4.0
4483196	10.0
4483197	2.0
678275	6.0
3836274	2.0
4483199	5.0
4452733	4.0
682256	2.0
297834	7.0
682259	4.0
836493	1.0
2061792	4.0
509763	2.0
4331170	4.0
2764051	7.0
336268	1.0
3439869	1.0
336264	3.0
336265	4.0
1049353	5.0
250017	2.0
250013	2.0
250010	3.0
4314827	3.0
2440328	5.0
437151	3.0
688885	4.0
688887	3.0
688883	2.0
2653100	4.0
1738304	4.0
521435	1.0
551895	3.0
1962281	1.0
551897	5.0
521431	4.0
132939	4.0
521433	1.0
132934	6.0
132935	1.0
274357	6.0
274356	4.0
274354	3.0
508866	1.0
275402	2.0
275403	4.0
265205	1.0
198568	1.0
685701	1.0
313083	3.0
313081	6.0
441814	4.0
313089	4.0
208718	1.0
208719	1.0
788568	2.0
3769775	4.0
2508010	8.0
1056014	2.0
2508012	2.0
837366	8.0
34890	3.0
198560	3.0
34894	2.0
1115397	3.0
941278	2.0
226681	3.0
525431	4.0
525430	4.0
525433	3.0
171532	1.0
525437	6.0
525436	4.0
4333156	3.0
545285	2.0
4333154	7.0
139252	6.0
662310	10.0
956220	4.0
242953	4.0
4382831	9.0
109149	3.0
242956	2.0
242957	3.0
103149	4.0
4041669	3.0
103145	4.0
886728	4.0
3998436	6.0
15609	2.0
591106	2.0
591107	6.0
3089069	5.0
177510	3.0
4305160	3.0
4483556	3.0
808102	4.0
1715137	2.0
2229577	4.0
517688	4.0
974281	2.0
1110618	3.0
1084355	2.0
1110613	2.0
1110615	3.0
1110614	2.0
1110617	3.0
1110616	4.0
692586	2.0
526376	3.0
4347921	2.0
1019747	4.0
1019745	4.0
789210	3.0
170667	3.0
526164	6.0
1697010	2.0
170662	2.0
4451400	9.0
4379143	4.0
4379142	7.0
4379141	4.0
4379140	7.0
800352	2.0
4431350	2.0
4371338	3.0
579465	4.0
4332285	1.0
334247	5.0
4332287	4.0
689707	2.0
334242	2.0
4431355	3.0
279235	2.0
279234	4.0
362840	1.0
187192	1.0
681139	5.0
100497	7.0
989771	2.0
581978	5.0
4372443	3.0
581977	1.0
581974	10.0
581975	4.0
4372447	2.0
1132453	2.0
1132452	2.0
12727	2.0
1051377	3.0
4460392	2.0
811824	3.0
4312724	3.0
4312725	3.0
811820	3.0
4312727	2.0
249047	5.0
224260	1.0
3207307	2.0
187199	3.0
233758	2.0
215435	4.0
424925	2.0
3108722	2.0
171322	4.0
3785576	1.0
4432837	4.0
4460028	2.0
269058	6.0
4432839	3.0
4432838	3.0
3795145	2.0
329808	4.0
226478	6.0
680205	4.0
190001	11.0
190003	4.0
3837750	1.0
554599	1.0
554597	2.0
554594	1.0
3230029	3.0
4329000	1.0
547569	10.0
13454	5.0
547564	10.0
13453	5.0
379791	4.0
13451	5.0
362258	3.0
7994	2.0
7999	2.0
7998	2.0
362252	4.0
942116	6.0
2164581	2.0
173936	3.0
4306206	5.0
81975	5.0
4306207	5.0
4388535	5.0
120969	5.0
81979	3.0
1129740	2.0
709879	3.0
1129744	1.0
4306202	5.0
709870	2.0
4306203	8.0
950321	3.0
4302439	5.0
827436	6.0
2779358	7.0
4476105	1.0
826749	5.0
4476102	3.0
4476101	10.0
4476100	2.0
826744	2.0
826746	4.0
3901566	2.0
826742	3.0
304977	1.0
304975	2.0
304973	4.0
304972	2.0
304971	2.0
2963709	2.0
1111942	2.0
2931209	2.0
1135055	1.0
141535	2.0
557029	3.0
3399394	2.0
1117355	3.0
557025	1.0
557023	5.0
216314	2.0
523487	4.0
943645	2.0
523483	5.0
523481	4.0
168663	5.0
4374465	5.0
535406	4.0
168667	4.0
4462536	7.0
173589	4.0
4363069	2.0
351028	4.0
510208	2.0
351023	7.0
4363062	4.0
351020	10.0
351027	4.0
4363066	6.0
4445973	4.0
4468364	3.0
4393320	1.0
4431988	4.0
178270	1.0
367919	1.0
121611	1.0
178274	3.0
288205	4.0
367912	1.0
539743	2.0
539740	5.0
367917	3.0
4251307	2.0
280070	1.0
431900	3.0
2083584	2.0
1912204	4.0
4357261	5.0
847172	1.0
1858029	1.0
1858028	3.0
4357268	1.0
95362	7.0
95364	7.0
963915	1.0
548645	2.0
706728	3.0
3929920	2.0
963912	5.0
312351	7.0
312353	3.0
312355	3.0
4355680	5.0
656502	2.0
875845	3.0
4477479	1.0
1144575	2.0
277684	2.0
1147009	4.0
828833	9.0
1147003	5.0
267188	3.0
728640	2.0
728646	2.0
350370	3.0
267180	2.0
350373	2.0
350374	5.0
350375	2.0
11036	2.0
11034	2.0
187924	6.0
212341	1.0
291571	4.0
291575	2.0
1060469	5.0
752818	1.0
2781234	9.0
733799	3.0
4458212	2.0
4458210	2.0
4458215	4.0
4458214	2.0
4458219	2.0
4458218	2.0
355265	3.0
4423261	2.0
258105	2.0
258106	12.0
258100	1.0
258101	3.0
258102	3.0
258103	3.0
282693	3.0
707457	2.0
220131	2.0
707450	2.0
220134	2.0
141366	8.0
165741	6.0
189358	4.0
4354554	9.0
141364	2.0
141363	6.0
3636820	2.0
249213	2.0
3574011	5.0
2136151	4.0
249211	12.0
2325899	3.0
249216	2.0
114941	3.0
2631075	2.0
729513	2.0
163961	3.0
4418130	2.0
357681	4.0
4308955	10.0
968009	4.0
1869800	4.0
2773873	2.0
4308951	5.0
357687	1.0
2773870	6.0
213435	1.0
245275	6.0
213437	3.0
3950373	2.0
245270	4.0
2473346	2.0
4450041	1.0
1522389	2.0
203044	2.0
4424517	5.0
817753	1.0
468313	1.0
468314	4.0
4451790	6.0
354130	3.0
4451792	4.0
290837	4.0
991466	2.0
2873833	2.0
4463859	7.0
2698291	2.0
259275	3.0
259277	6.0
259271	4.0
259270	3.0
259273	3.0
259272	4.0
581786	2.0
259279	3.0
581782	7.0
227483	2.0
776652	3.0
193528	5.0
776657	7.0
734213	2.0
193526	1.0
193525	4.0
814261	2.0
16357	5.0
579128	10.0
579129	2.0
3555658	2.0
16353	1.0
16350	4.0
278854	2.0
278855	3.0
579120	4.0
579127	1.0
579124	2.0
806683	2.0
61811	3.0
806686	1.0
1141871	3.0
806688	1.0
806689	2.0
737545	5.0
545597	2.0
759806	5.0
759803	7.0
841108	5.0
3671191	2.0
107473	4.0
537775	3.0
290833	5.0
537776	1.0
107479	4.0
107478	1.0
772081	1.0
772086	5.0
998100	3.0
772088	2.0
345300	2.0
1807	2.0
112329	3.0
112328	8.0
844880	9.0
923198	7.0
112326	1.0
1809	2.0
1808	2.0
586259	6.0
3770277	4.0
1142524	9.0
586253	2.0
1142520	2.0
586254	3.0
271545	1.0
271544	3.0
271548	2.0
1104959	2.0
1104953	7.0
1104952	1.0
1104951	2.0
200508	3.0
570446	3.0
570444	7.0
610107	4.0
570443	3.0
1090863	5.0
1062419	5.0
1076840	5.0
79350	1.0
804862	10.0
555978	3.0
804864	3.0
804865	6.0
636877	2.0
555970	10.0
555977	4.0
2387435	2.0
521732	4.0
521737	4.0
4391609	2.0
3885914	5.0
659199	2.0
104921	1.0
264091	3.0
264090	1.0
264093	4.0
264092	7.0
529505	4.0
529506	4.0
529509	4.0
2340297	2.0
846659	3.0
331216	2.0
331217	2.0
534089	4.0
102184	9.0
534083	2.0
846656	5.0
2011032	3.0
979268	3.0
114982	1.0
979261	5.0
79291	3.0
79298	2.0
79299	5.0
272010	3.0
4328347	3.0
111801	1.0
111800	4.0
111806	2.0
850423	3.0
761545	2.0
332548	2.0
675625	5.0
814472	7.0
814471	2.0
644693	3.0
1790541	5.0
185258	3.0
534750	3.0
185253	5.0
185252	2.0
185251	1.0
185257	1.0
185255	1.0
648854	10.0
4416676	7.0
156774	2.0
156776	2.0
156770	3.0
3069949	2.0
156778	4.0
156779	4.0
845304	3.0
73843	7.0
73846	3.0
4402269	2.0
3832361	3.0
4347833	1.0
4347830	3.0
144176	2.0
144171	2.0
4347834	9.0
1093740	2.0
100123	2.0
104044	2.0
4454480	2.0
1055667	2.0
4454486	5.0
4299611	3.0
590527	7.0
335011	4.0
335012	2.0
590524	4.0
590522	2.0
335016	2.0
590520	1.0
335018	2.0
1121823	5.0
1121820	3.0
590529	5.0
3251776	2.0
4335271	1.0
525295	4.0
1707287	3.0
4335275	3.0
589318	2.0
588377	3.0
4306359	2.0
430104	3.0
588370	8.0
4314744	3.0
182702	1.0
4306353	2.0
4306354	2.0
4306355	4.0
2697067	2.0
4306357	5.0
4337699	2.0
4399146	2.0
4337691	3.0
1111819	3.0
4337693	2.0
4336653	3.0
276663	3.0
276662	2.0
151203	6.0
276668	12.0
151209	2.0
896987	5.0
181059	4.0
277537	3.0
277534	4.0
181055	5.0
3983523	9.0
181056	4.0
723932	2.0
723936	3.0
754193	5.0
593993	1.0
558628	3.0
404404	2.0
1092836	1.0
558620	1.0
558621	1.0
1092833	4.0
101293	4.0
101291	2.0
677082	7.0
101294	1.0
550453	6.0
101299	2.0
101298	12.0
550456	4.0
553908	2.0
553909	3.0
3512690	1.0
4348371	1.0
4348372	2.0
1814206	10.0
592385	2.0
4334589	3.0
592387	4.0
315589	4.0
138644	4.0
138645	10.0
315580	1.0
315581	1.0
4334586	2.0
4451963	2.0
593998	2.0
4451967	2.0
4451964	2.0
37092	2.0
4306438	10.0
4336568	3.0
